word,alias,category,kdt_id,seller_num,goods_num,team_name,mobile,qq,wechat,fx_cooperation_weixin,follower_num,fx_team_num,certification,is_recommend_supplier,is_quit_supplier,fxCountMax,fxCountMin,fxCountAvg,url,description
海鲜,11v1wzc0y,生鲜果蔬,14105700,102845,31,口袋鲜生,,52704,feichibuke991,,34696,95781,True,False,False,32029,61,7830.95,https://www.youzan.com/v2/fenxiao/market/supplier/11v1wzc0y,口袋妈咪，为您提供最好的
海鲜,9ZD3w7KR18,生鲜果蔬,40341522,12,31,俏鲜生商城,,361140256,cookmenu,davidsun1980,1,12,True,False,False,3,0,0.15,https://www.youzan.com/v2/fenxiao/market/supplier/9ZD3w7KR18,俏鲜生生鲜食品供应商，你值得信赖
海鲜,1atouck54,生鲜果蔬,19138934,75,42,猎鲜生,,57753332,cswcool,,12,75,True,False,False,11,5,7.6,https://www.youzan.com/v2/fenxiao/market/supplier/1atouck54,来自福建东山岛的野生海鲜，当天海钓海捕，零添加保证营养健康安全，海港产地直发顺丰冷链，让您第一时间品偿到大海的味道
海鲜,7TGoShEDXZ,海外购,40554459,6,42,SEC海外店,,1098473836,15515361765,,1,6,True,False,False,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/7TGoShEDXZ,SEC海外店，专供各类正品时尚奢侈品
海鲜,2AG1BUM365,日用百货,19441948,64,43,海屹商城,,34312684,Honggg_,34312684,11,64,True,False,False,15,0,2.15,https://www.youzan.com/v2/fenxiao/market/supplier/2AG1BUM365,深耕全球深度供应链，主营日用百货，美妆，食品，牛奶制品，小家电
海鲜,diqj3b2g,海外购,14207968,498,43,舶来海淘,,3254612369,18002503402,,79,498,True,False,False,21,2,7.15,https://www.youzan.com/v2/fenxiao/market/supplier/diqj3b2g,强大的买手团队，跨境物流，丰富的产品线，优惠的价格体系，高效的运营团队。
海鲜,14ntVZyAvw,美妆,40443108,14,46,枫和海淘馆,,179383572,17615187695,17615187695,3,13,True,False,False,3,0,0.3,https://www.youzan.com/v2/fenxiao/market/supplier/14ntVZyAvw,公司稳定货源，国内仓库实体店，SKU500，批发零售，诚招代理，一件代发
海鲜,26vssbsn,日用百货,14003166,19256,92,抢鲜购,,40042182,641676966,,1772,19257,True,False,False,135,24,65.2,https://www.youzan.com/v2/fenxiao/market/supplier/26vssbsn,有赞热门供货商，品牌直供，品质保证，正常24小时发货，支持7天无理由退换货请放心购买
海鲜,9feq5coz,海外购,19098382,56,133,二蜜海外购,,2836816173,huayar666,,15,56,True,False,False,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/9feq5coz,一家不正经卖正品的海淘平台
海鲜,1dgchauw9,海外购,14765864,297,155,海购HIGOO,,103832550,taominggang或Evacc1015,,41,275,True,False,False,17,2,6.75,https://www.youzan.com/v2/fenxiao/market/supplier/1dgchauw9,致力打造一条高品质有保障绝对靠谱的母婴海外供应链。百分百原产地原装进口，绝对正品保障。
海鲜,bo6gzb0g,海外购,2843923,863,187,海淘必买清单,,391817530,391817530,,171,861,True,False,False,8,0,3.05,https://www.youzan.com/v2/fenxiao/market/supplier/bo6gzb0g,专业日韩产品供应商，保证正品，支持各种形式验货
海鲜,d5vuhl9v,海外购,13254938,871,215,OzVital海外仓,,3302335546,OzVitalService,,241,862,True,False,False,5,1,1.75,https://www.youzan.com/v2/fenxiao/market/supplier/d5vuhl9v,真正海外直邮，100正品，澳洲Ozvital海外仓发货
海鲜,ta8hv4o,海外购,17827643,1003,787,木棉海外仓,,2843541137,szsuifeng,,186,904,True,False,False,21,9,14.75,https://www.youzan.com/v2/fenxiao/market/supplier/ta8hv4o,木棉海外仓是中国知名的独立海外购物平台，合法持有海外直邮保税模式的跨境电商营运资格，100原装进口，全场免税包邮。
海鲜,1by3jqs8l,海外购,17879284,4308,928,新欧洲海淘,,2654832030,Xineuropehaitao,,842,4304,True,False,False,1969,1645,1845.6,https://www.youzan.com/v2/fenxiao/market/supplier/1by3jqs8l,欧洲最大中文互联网门户旗下，欧洲首家以“分销模式经营的海淘商城。法国正品货源，品牌直供，让您足不出户“一键淘欧洲。
海鲜,10xv9gmvq,海外购,16242874,4517,1072,汇达纽约海淘,,,xiaolan2013cl,,816,4500,True,False,False,17,0,10.45,https://www.youzan.com/v2/fenxiao/market/supplier/10xv9gmvq,立足时尚纽约，推送价廉物美的海淘精品，助您拥有最省钱的国际生活品质。
海鲜,6y4d2zgc,食品,3423917,12,0,海新鲜,,184817993,HNHXX,,8,12,True,False,True,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/6y4d2zgc,主营海南本土产的应季精品水果
海鲜,1cgwb0jm1,生鲜果蔬,17783640,2,0,海渔快生鲜,,40090394,edwardchan78,,2,2,True,False,False,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/1cgwb0jm1,自产自销，产地直供
海鲜,5q4irilu,生鲜果蔬,16383742,3655,17,看海拾味鲜果,,1206343535,zhangyan320292,,458,3631,True,False,False,899,41,355.333333333333,https://www.youzan.com/v2/fenxiao/market/supplier/5q4irilu,重庆看海商城
海鲜,947jaYMM3J,生鲜果蔬,40016890,0,0,优海鲜,,24584568,15107558933,,0,0,True,False,False,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/947jaYMM3J,中国最南端纯净海域三沙，自有渔船深海野捕，去鳞去肚后抽真空急冻，无水无杂质，无任何添加，开袋即烹饪。纯野生原生态海鲜
海鲜,adv8dcaw,食品,8905935,62,0,鸡山海鲜,,67707997,skb67707997,,7,62,True,False,True,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/adv8dcaw,
海鲜,87xoxss5,食品,5018552,0,0,小海海鲜行180404,,109740567,malaxiaxie,,3,0,True,False,True,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/87xoxss5,
海鲜,15uf772hh,生鲜果蔬,14918513,99,0,钓胃口海鲜商城,,2832596442,didiwhgeorge,,51,99,True,False,False,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/15uf772hh,资深路亚运动冠军大咖五星私房菜名厨野生深海钓口鱼高端订制国内外路亚钓鱼旅游服务
海鲜,1dusldevj,生鲜果蔬,16813689,4,0,正宗东山岛野生海鲜,,150472705,13802790965,,4,4,True,False,False,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/1dusldevj,东山岛野生海鲜
海鲜,1rr9vdmo,生鲜果蔬,18297672,0,0,柯家大小姐海鲜店,,,,,0,0,True,False,False,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/1rr9vdmo,
海鲜,hpejh3pp,生鲜果蔬,15556175,5,0,一粒蛋海鲜土鸡蛋170916,,36223015,wulingmin003,,2,5,True,False,True,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/hpejh3pp,专注饲养出最好的鸡，生出最好的蛋。
海鲜,1bx7v8rf9,生鲜果蔬,15298400,91,21,味库海鲜,,344829089,18518334326,18518334326,19,91,True,False,False,17,3,7.25,https://www.youzan.com/v2/fenxiao/market/supplier/1bx7v8rf9,提供全世界好吃好玩美味的海鲜产品，超高性价比单品和套餐搭配，发货范围可覆盖全国。
海鲜,LYEZcy4TiW,生鲜果蔬,19386920,8,13,果娘娘鲜果,,947511636,zkl947511636jy00296288,zkl947511636jy00296288,0,8,True,False,False,2,0,0.230769230769231,https://www.youzan.com/v2/fenxiao/market/supplier/LYEZcy4TiW,优质生鲜供应链，长年为大型超市及知名生鲜品牌供货，货源稳定，品质有保障，发货能力强大，欢迎同行分销合作。
海鲜,x5psyps,生鲜果蔬,13451634,117,13,广参堂鲜生,,591330178,gstkf001,,26,116,True,False,False,32,2,12.9230769230769,https://www.youzan.com/v2/fenxiao/market/supplier/x5psyps,广参堂，不仅只是大连海参，更有鱼虾蟹贝等世界海洋珍品，致力打造家庭养生餐桌海鲜一站式服务平台
海鲜,vb1DazScy8,海外购,40295662,27,393,爱尚巴黎海淘,,263281065,concorde_crossborder,yvonne_zhang2011,6,27,True,False,False,4,0,2.35,https://www.youzan.com/v2/fenxiao/market/supplier/vb1DazScy8,法国直邮可保真，免税店直接发货，足不出户淘遍法国。
海鲜,skx0kwg1,海外购,18853509,204,404,美派海淘,,2880427473,meipaigo02,janebuyer02,80,204,True,False,False,2,0,0.25,https://www.youzan.com/v2/fenxiao/market/supplier/skx0kwg1,全球海淘好物，专业海外买手一件代发，微信爆文支持白名单授权，索要请加微信：taole2014
海鲜,1gwmlqukp,海外购,18408063,451,427,蜜妈海淘,,2762493949,dekang1898,,84,448,True,False,False,26,0,9.95,https://www.youzan.com/v2/fenxiao/market/supplier/1gwmlqukp,“积善承德，康达四海，新西兰德康保健，身在新西兰，心系大中国。全新努力为您提供最优质，最安全新西兰保健品，护肤品和特产
海鲜,cgssdc0r,生鲜果蔬,18806950,10,0,海上通超低温海鲜,,274457078,shayupopi,,6,10,True,False,False,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/cgssdc0r,深海精品海鲜，船上零下60度速冻，“贼鲜让你吃到最鲜的
海鲜,l7okx9xo,休闲零食,13455716,15,0,亲亲鱼海鲜特产零食,,381034925,xiaofangsi32,,3,15,True,False,True,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/l7okx9xo,我公司主要经营大连特产及海外进口食品，长期致力于网商平台的推广与销售，欢迎各地区有志青年加盟
海鲜,svih53e6,宠物,1920771,17,5,小鲜粮,,无,小鲜粮,,4,16,True,False,False,6,2,3.6,https://www.youzan.com/v2/fenxiao/market/supplier/svih53e6,小鲜粮，让狗狗每天吃到新鲜粮
海鲜,ylnlwdhd,综合食品,18671927,2602,5,尛鲜生,,2099026918,mrmore01,15994675,329,2590,True,False,False,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/ylnlwdhd,专营四川特色小吃4年，拥有2座自有工厂，供应链稳定，多次获得地方优质特色小吃生产企业称号
海鲜,pr9j2l24,生鲜果蔬,18692228,346,21,清海印象,,18600281048,qhyxkf1,qhyxkf1,79,346,True,False,False,113,0,25.05,https://www.youzan.com/v2/fenxiao/market/supplier/pr9j2l24,带你体验高原上的珍品，青藏高原美食经理电话：13693248435
海鲜,1hntr9sc6,生鲜果蔬,17084347,171,24,海林臻品,,9523666,18200168688,,22,171,True,False,False,74,26,45.15,https://www.youzan.com/v2/fenxiao/market/supplier/1hntr9sc6,海林鲜配，专注健康新鲜好食材通过我们可以为您和您的家人朋友带来更多更美味的好食材，同时也把健康带给了大家
海鲜,e4s4pvnj,休闲零食,17235822,201,91,山海市集,,3446956128,shangweishanhai,,36,201,True,False,False,7,1,3.35,https://www.youzan.com/v2/fenxiao/market/supplier/e4s4pvnj,夫礼之初，始诸饮食。赏味高品质的精致生活当从追求极致讲究的饮食开始，追求食材食物的至臻至美。亲手烹饪美食，是一种修
海鲜,GSD47vwZO5,海外购,19403081,619,225,牛海购,,wxid_lq4jft8y3q,wxid_lq4jft8y3qtn22,,37,619,True,False,False,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/GSD47vwZO5,牛海购商城用定制化互联网购物方式，提升消费者的生活水平收入水平，改善生活品质。
海鲜,npdi9j1k,美妆,18842613,570,335,亚美海淘,,983117366,CTT1949,,81,570,True,False,False,46,0,4.3,https://www.youzan.com/v2/fenxiao/market/supplier/npdi9j1k,亚美海淘，全球好货100正品，香港直邮24小时闪电发货，轻松买国外热门好货足不出户，超低价买到国外热门美妆。
海鲜,117zkkcf,生鲜果蔬,5533293,380,0,海航货运飞尝鲜,,772195552,cargolife,,56,379,True,False,True,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/117zkkcf,海南水果空运，当天直达
海鲜,147xnhhn8,生鲜果蔬,707421,2,0,海泉优选鲜果美食,,877775717,HaiQuanfresh,,3,2,True,False,False,0,0,0,https://www.youzan.com/v2/fenxiao/market/supplier/147xnhhn8,海泉微商城主营中高端水果及健康休闲食品，包括进口鲜果进口休闲食品和国内优质鲜果及休闲食品。
海鲜,bxo8ted8,美妆,18995734,4267,298,海豚精选,,809220285,kepler2130,lixige45,1327,4267,True,True,False,111,8,36.85,https://www.youzan.com/v2/fenxiao/market/supplier/bxo8ted8,坚持正品，坚持性价比，坚持服务质量免费提供高转化率的稿件，请联系获取
海鲜,nrt2QAJlOe,生鲜果蔬,40079687,23,4,有好生鲜,,956553773,17737138979,,7,23,True,False,False,10,2,6.5,https://www.youzan.com/v2/fenxiao/market/supplier/nrt2QAJlOe,只选好生鲜，只为好营养
海鲜,3ai1vw0o,生鲜果蔬,16483,3,5,鲜知,,1826799823,zq1675z,,0,3,True,False,False,1,0,0.4,https://www.youzan.com/v2/fenxiao/market/supplier/3ai1vw0o,我们是一家专注于企业福利与食品服务的公司。我们对产品品质的要求近于苛刻，全面高于业界标准。
海鲜,1bfl58ibi,日用百货,19050751,13,13,海燕优选,,942800014,15271425772,,6,13,True,False,False,7,0,4.15384615384615,https://www.youzan.com/v2/fenxiao/market/supplier/1bfl58ibi,南水北调源头，丹江口市沧浪海供货基地。
海鲜,13yoik63j,美妆,19324001,114,34,特海全球购,,2273697837,szsite,,15,114,True,False,False,8,0,1.7,https://www.youzan.com/v2/fenxiao/market/supplier/13yoik63j,letsdiet品牌方，源自于韩国的原创品牌。
海鲜,pxuj4w4g,综合食品,19248041,9,35,食鲜优品,,303353446,chenhaile811,valen8571,2,9,True,False,False,2,0,0.25,https://www.youzan.com/v2/fenxiao/market/supplier/pxuj4w4g,食鲜优品FoodFresh隶属于上海上蔬国际贸易有限公司，为重视生活品质的高端人群提供各种优质产品和服务的食购平台
海鲜,mirovu58,海外购,15479052,479,80,聚海优选,,1090481681,dingsmark,,67,444,True,False,False,69,19,48.3,https://www.youzan.com/v2/fenxiao/market/supplier/mirovu58,国际直采，源头保证
海鲜,kky9bnaa,日用百货,13443333,44025,86,探鲜生,,40042182,641676966,,4682,44030,True,False,False,165,9,28,https://www.youzan.com/v2/fenxiao/market/supplier/kky9bnaa,有赞热门供货商，品牌直供，品质保证，正常24小时发货，支持7天无理由退换货请放心购买
海鲜,lu74b4um,生鲜果蔬,18894764,13,7,优品生鲜,,12583886,18600092277,,4,13,True,False,False,5,0,1.85714285714286,https://www.youzan.com/v2/fenxiao/market/supplier/lu74b4um,博纳优品BONAUPIN致力将全球精品百货快速引入中国市场，目前是国内各大电商平台商超的合作伙伴。
海鲜,tJ3oOdKzun,生鲜果蔬,40418943,2,42,百媒鲜坊,,278857648,p278857648,,1,2,True,False,False,1,0,0.05,https://www.youzan.com/v2/fenxiao/market/supplier/tJ3oOdKzun,..
